Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
WN,14057,14107,21,34
WN,14057,14107,-1,-8
WN,14057,14570,2,-1
WN,14057,14570,53,50
WN,14057,14831,-4,3
WN,14057,14831,-4,0
WN,14057,14831,12,15
WN,14057,14831,-3,-4
WN,14057,14869,-3,-12
WN,14057,14869,-2,-9
WN,14057,14893,-2,4
WN,14057,14893,9,10
WN,14057,14893,-2,-7
WN,14057,14893,1,1
WN,14057,14893,-5,-2
WN,14057,14893,-4,-2
WN,14100,10693,1,-18
WN,14100,10693,8,11
WN,14100,11292,6,-15
WN,14100,11292,-3,-12
WN,14100,11292,13,-15
WN,14100,11697,0,-1
WN,14100,12889,-5,-30
WN,14100,13204,-3,7
WN,14100,13204,0,5
WN,14100,13232,38,24
WN,14100,13232,-1,-17
WN,14100,13232,27,13
WN,14100,13232,7,3
WN,14100,13232,15,2
WN,14100,13232,5,-13
WN,14100,13232,6,1
WN,14100,14107,23,-13
WN,14100,15016,13,-12
WN,14100,15016,2,-13
WN,14100,15304,-6,12
WN,14107,10140,10,12
WN,14107,10140,5,10
WN,14107,10140,23,32
WN,14107,10140,0,-1
WN,14107,10140,27,33
WN,14107,10140,-2,-6
WN,14107,10140,-4,1
WN,14107,10140,-4,-3
WN,14107,10397,19,30
WN,14107,10397,28,53
WN,14107,10423,26,31
WN,14107,10423,2,6
WN,14107,10423,11,12
WN,14107,10423,9,12
WN,14107,10693,129,147
WN,14107,10693,-1,10
WN,14107,10792,-2,20
WN,14107,10800,6,5
WN,14107,10800,0,-12
WN,14107,10800,0,-1
WN,14107,10800,-6,-5
WN,14107,10800,18,9
WN,14107,10800,-1,-9
WN,14107,10821,6,24
WN,14107,10821,4,29
WN,14107,10821,-2,28
WN,14107,11066,3,20
WN,14107,11292,11,19
WN,14107,11292,-2,2
WN,14107,11292,-2,1
WN,14107,11292,0,3
WN,14107,11292,-3,1
WN,14107,11292,1,8
WN,14107,11292,36,46
WN,14107,11292,0,6
WN,14107,11433,0,14
WN,14107,11433,1,19
WN,14107,11618,8,26
WN,14107,11697,8,-2
WN,14107,12191,-3,12
WN,14107,12191,5,9
WN,14107,12191,7,2
WN,14107,12191,-1,1
WN,14107,12191,9,3
WN,14107,12339,8,33
WN,14107,12339,12,26
WN,14107,12889,-2,-11
WN,14107,12889,-1,1
WN,14107,12889,-2,-9
WN,14107,12889,-1,-8
WN,14107,12889,-2,-6
WN,14107,12889,0,11
WN,14107,12889,1,-16
WN,14107,12889,9,6
WN,14107,12889,-4,-9
WN,14107,12889,1,-2
WN,14107,12889,-3,-2
WN,14107,12889,15,12
WN,14107,12889,-3,-7
WN,14107,12892,34,26
WN,14107,12892,9,-2
WN,14107,12892,0,-10
WN,14107,12892,-1,-8
WN,14107,12892,-3,-15
WN,14107,12892,6,-8
WN,14107,12892,4,-5
WN,14107,12892,1,-12
WN,14107,12892,7,-10
WN,14107,13198,-4,6
WN,14107,13198,2,14
WN,14107,13198,12,27
WN,14107,13204,7,-4
WN,14107,13232,0,13
WN,14107,13232,-3,9
WN,14107,13232,2,11
WN,14107,13232,6,28
WN,14107,13232,18,37
WN,14107,13232,0,12
WN,14107,13232,-2,16
WN,14107,13342,0,12
WN,14107,13342,6,24
WN,14107,13342,18,36
WN,14107,13487,134,142
WN,14107,13487,5,17
WN,14107,13495,8,2
WN,14107,13796,-2,-19
WN,14107,13796,-3,-19
WN,14107,13796,-1,-20
WN,14107,13796,-14,-15
WN,14107,13796,1,-15
WN,14107,13796,26,13
WN,14107,13851,14,28
WN,14107,13851,14,31
WN,14107,13871,27,35
WN,14107,13871,-1,10
WN,14107,13891,4,-1
WN,14107,13891,-4,-12
WN,14107,13891,0,-3
WN,14107,13891,-3,-11
WN,14107,13891,6,0
WN,14107,13891,11,2
WN,14107,14057,118,108
WN,14107,14057,10,4
WN,14107,14057,0,-7
WN,14107,14100,8,33
WN,14107,14122,2,28
WN,14107,14492,6,18
WN,14107,14570,-3,-18
WN,14107,14570,97,89
WN,14107,14570,-5,-14
WN,14107,14679,-1,-12
WN,14107,14679,6,-6
WN,14107,14679,8,1
WN,14107,14679,2,-7
WN,14107,14679,6,-1
WN,14107,14679,2,-11
WN,14107,14679,-2,-13
WN,14107,14679,36,27
WN,14107,14679,-2,-14
WN,14107,14679,23,16
WN,14107,14683,2,14
WN,14107,14683,8,8
WN,14107,14683,3,4
WN,14107,14730,14,27
WN,14107,14747,1,-6
WN,14107,14747,51,39
WN,14107,14747,1,-11
WN,14107,14747,-3,-21
WN,14107,14771,0,-12
WN,14107,14771,11,11
WN,14107,14771,-1,-25
WN,14107,14771,-6,-21
WN,14107,14771,1,-12
WN,14107,14831,15,1
WN,14107,14831,1,-12
WN,14107,14831,17,-2
WN,14107,14831,14,1
WN,14107,14831,-2,-18
WN,14107,14869,-2,-8
WN,14107,14869,0,-3
WN,14107,14869,1,0
WN,14107,14869,-3,-2
WN,14107,14869,3,-2
WN,14107,14869,-2,-7
WN,14107,14869,0,3
WN,14107,14893,-2,-20
WN,14107,14893,0,-13
WN,14107,14893,-4,-23
WN,14107,14893,0,-12
WN,14107,14893,7,-3
WN,14107,14908,0,-11
WN,14107,14908,9,-1
WN,14107,14908,0,-8
WN,14107,14908,4,-7
WN,14107,14908,-4,-18
WN,14107,14908,1,-11
WN,14107,14908,-1,-15
WN,14107,15016,28,39
WN,14107,15016,-1,17
WN,14107,15016,6,25
WN,14107,15304,5,4
WN,14122,10821,19,1
WN,14122,10821,23,18
WN,14122,10821,10,3
WN,14122,10821,-4,-15
WN,14122,11292,3,-12
WN,14122,12191,1,-24
WN,14122,12889,-5,-50
WN,14122,12889,5,-28
WN,14122,13204,5,-6
WN,14122,13232,-3,-5
WN,14122,13232,-2,-6
WN,14122,13232,-3,-4
WN,14122,13232,2,12
WN,14122,13232,23,14
WN,14122,13232,-3,-12
WN,14122,14107,27,-10
WN,14122,15304,-3,-5
WN,14307,10821,23,25
WN,14307,10821,15,11
WN,14307,10821,-5,-13
WN,14307,10821,-2,-11
WN,14307,10821,1,-1
WN,14307,10821,20,14
WN,14307,10821,-1,-3
WN,14307,10821,-5,-9
WN,14307,11292,0,-25
WN,14307,11697,4,3
WN,14307,13204,-2,-9
WN,14307,13204,-2,-11
WN,14307,13204,0,12
WN,14307,13204,5,3
WN,14307,13204,-4,9
WN,14307,13232,47,40
WN,14307,13232,-3,-3
WN,14307,13232,-4,-15
WN,14307,15304,-7,-3
WN,14307,15304,5,2
WN,14492,10693,4,-1
WN,14492,10693,8,6
WN,14492,10693,-2,-5
WN,14492,10693,13,16
WN,14492,10821,22,41
WN,14492,10821,4,5
WN,14492,10821,9,-1
WN,14492,10821,2,-6
WN,14492,10821,-2,-5
WN,14492,10821,-1,-8
WN,14492,10821,8,1
WN,14492,11292,6,2
WN,14492,11292,30,23
WN,14492,11697,16,25
WN,14492,12191,-4,-9
WN,14492,12191,-1,5
WN,14492,12889,18,-7
WN,14492,13204,3,0
WN,14492,13204,6,17
WN,14492,13232,1,-9
WN,14492,13232,10,9
WN,14492,13232,4,-8
WN,14492,13232,1,-5
WN,14492,14107,1,-34
WN,14492,15016,-5,-2
WN,14492,15304,-3,-12
WN,14492,15304,0,6
WN,14492,15304,9,11
WN,14570,11292,-1,-13
WN,14570,11292,-1,-4
WN,14570,12889,0,-6
WN,14570,12889,-5,-3
WN,14570,12889,-2,-12
WN,14570,12889,-1,-10
WN,14570,12889,0,1
WN,14570,12889,6,5
WN,14570,12889,0,-3
WN,14570,12889,51,47
WN,14570,12889,-5,-4
WN,14570,12889,-5,-12
WN,14570,12889,-3,-7
WN,14570,12892,-1,-8
WN,14570,12892,-3,-9
WN,14570,12892,13,14
WN,14570,13232,-5,-12
WN,14570,13796,-5,-16
WN,14570,13796,-1,-5
WN,14570,14057,-3,-8
WN,14570,14057,3,-6
WN,14570,14107,0,1
WN,14570,14107,-4,-4
WN,14570,14107,0,3
WN,14570,14679,-2,-5
WN,14570,14679,-1,-8
WN,14570,14747,-1,-7
WN,14635,10529,-1,12
WN,14635,10821,-1,-7
WN,14635,10821,0,-15
WN,14635,13232,-1,5
WN,14635,13232,-4,4
WN,14635,13232,3,16
WN,14635,15016,-3,-5
WN,14635,15016,39,36
WN,14679,10140,0,7
WN,14679,10140,13,23
WN,14679,10140,14,21
WN,14679,10423,-1,13
WN,14679,10423,0,17
WN,14679,10693,1,21
WN,14679,10821,-1,34
WN,14679,10821,-4,17
WN,14679,11292,3,14
WN,14679,11292,-3,4
WN,14679,11292,-2,10
WN,14679,11292,2,2
WN,14679,11292,-1,1
WN,14679,12191,8,20
WN,14679,12191,0,10
WN,14679,12191,0,6
WN,14679,12889,-5,-11
WN,14679,12889,-4,-7
WN,14679,12889,-1,2
WN,14679,12889,0,-1
WN,14679,12889,-1,-4
WN,14679,12889,13,6
WN,14679,12889,1,20
WN,14679,12889,-1,-5
WN,14679,12889,10,5
WN,14679,12889,-4,-12
WN,14679,12889,-3,-9
WN,14679,12889,6,3
WN,14679,13198,-7,10
WN,14679,13198,0,18
WN,14679,13232,2,24
WN,14679,13232,5,37
WN,14679,13232,-7,-7
WN,14679,13232,-5,23
WN,14679,13796,5,-3
WN,14679,13796,34,27
WN,14679,13796,-4,-9
WN,14679,13796,-4,-15
WN,14679,13796,-1,-7
WN,14679,13796,-2,-8
WN,14679,13796,19,4
WN,14679,13796,-3,-7
WN,14679,13796,10,-1
WN,14679,13796,1,-5
WN,14679,13796,-3,-10
WN,14679,13796,-7,-26
WN,14679,14107,2,12
WN,14679,14107,25,23
WN,14679,14107,3,15
WN,14679,14107,-5,-7
WN,14679,14107,4,1
WN,14679,14107,-4,-12
WN,14679,14107,-3,3
WN,14679,14107,-7,-11
WN,14679,14107,-3,1
WN,14679,14107,17,27
WN,14679,14107,-1,-3
WN,14679,14107,0,4
WN,14679,14570,2,-1
WN,14679,14570,-3,-9
WN,14679,14683,3,12
WN,14679,14683,2,9
WN,14679,14771,-5,-15
WN,14679,14771,2,-2
WN,14679,14771,53,44
WN,14679,14771,-4,-1
WN,14679,14771,59,37
WN,14679,14771,0,-7
WN,14679,14771,29,17
WN,14679,14771,-3,-11
WN,14679,14771,3,-18
WN,14679,14831,2,-9
WN,14679,14831,-5,-10
WN,14679,14831,9,0
WN,14679,14831,-3,-14
WN,14679,14831,-2,-12
WN,14679,14831,11,-1
WN,14679,14831,1,-10
WN,14679,14831,4,-12
WN,14679,14831,3,-11
WN,14679,14831,-6,-22
WN,14679,14893,18,18
WN,14679,14893,-2,-13
WN,14679,14893,-1,-9
WN,14679,14893,4,-1
WN,14679,14893,-3,-14
WN,14679,14893,0,-7
WN,14679,14893,2,-6
WN,14679,14893,-3,-3
WN,14679,14893,-3,-5
WN,14679,14893,-4,-13
WN,14679,15016,7,28
WN,14679,15376,-3,8
WN,14679,15376,-2,0
WN,14679,15376,-2,-3
WN,14683,10693,-2,-12
WN,14683,10693,-2,-10
WN,14683,10821,-4,-11
WN,14683,10821,0,-19
WN,14683,10821,35,15
WN,14683,11259,-4,-8
WN,14683,11259,-3,-9
WN,14683,11259,-1,-8
WN,14683,11259,21,14
WN,14683,11259,29,23
WN,14683,11259,-2,-13
WN,14683,11259,5,-7
WN,14683,11259,91,86
WN,14683,11259,12,7
WN,14683,11259,10,-4
WN,14683,11259,16,19
WN,14683,11259,-5,-15
WN,14683,11259,12,2
WN,14683,11259,-1,-12
WN,14683,11292,-1,-12
WN,14683,11292,-1,9
WN,14683,11292,4,-5
WN,14683,12191,0,-12
WN,14683,12191,32,25
WN,14683,12191,0,-15
WN,14683,12191,-1,-13
WN,14683,12191,0,-10
WN,14683,12889,6,-16
WN,14683,12889,-1,-30
WN,14683,12889,0,-14
WN,14683,12892,25,9
WN,14683,12892,0,-9
WN,14683,13204,11,-7
WN,14683,13232,1,-6
WN,14683,13232,-3,-4
WN,14683,14107,7,-10
WN,14683,14107,2,-20
WN,14683,14107,5,-11
WN,14683,14679,6,-27
WN,14683,14679,22,-12
WN,14683,15016,0,-1
WN,14683,15016,5,4
WN,14683,15304,8,-13
WN,14730,10397,28,25
WN,14730,10397,-3,-12
WN,14730,10397,-2,-15
WN,14730,10821,26,15
WN,14730,10821,0,-9
WN,14730,10821,0,-12
WN,14730,11292,26,3
WN,14730,12889,0,-45
WN,14730,13204,9,2
WN,14730,13232,41,42
WN,14730,13232,6,2
WN,14730,13232,9,4
WN,14730,13232,4,-2
WN,14730,13232,0,0
WN,14730,14107,0,-38
WN,14730,15016,18,22
WN,14730,15016,5,-1
WN,14730,15304,0,-1
WN,14747,10140,-2,-3
WN,14747,10140,-1,-3
WN,14747,10821,-2,-21
WN,14747,11292,7,2
WN,14747,11292,0,9
WN,14747,11292,-2,-5
WN,14747,11292,-3,-15
WN,14747,12889,-5,-2
WN,14747,12889,15,16
WN,14747,12889,7,2
WN,14747,12889,7,10
WN,14747,13232,7,-13
WN,14747,13232,-5,-11
WN,14747,13232,-1,-7
WN,14747,13342,3,-18
WN,14747,13796,2,17
WN,14747,13796,-3,-2
WN,14747,13796,0,2
WN,14747,13796,-5,-6
WN,14747,13796,15,27
WN,14747,13796,1,-5
WN,14747,14107,29,42
WN,14747,14107,-2,2
WN,14747,14107,-3,5
WN,14747,14107,8,12
WN,14747,14570,-1,-1
WN,14747,14831,0,-5
WN,14747,14831,-1,7
WN,14747,14831,149,148
WN,14747,14869,-4,-10
WN,14747,14869,-3,-9
WN,14747,14893,4,3
WN,14747,14893,-4,2
WN,14747,14893,-3,-4
WN,14747,14893,19,17
WN,14747,15016,1,-6
WN,14771,10397,11,27
WN,14771,11292,-2,-5
WN,14771,11292,-3,-6
WN,14771,11292,39,39
WN,14771,11292,-5,2
WN,14771,12889,-3,-9
WN,14771,12889,24,13
WN,14771,12889,-1,-13
WN,14771,12889,-3,-4
WN,14771,12889,-2,8
WN,14771,12889,2,-3
WN,14771,12889,-3,-12
WN,14771,12892,-2,4
WN,14771,12892,-3,-15
WN,14771,12892,-1,1
WN,14771,12892,15,31
WN,14771,12892,-4,-28
WN,14771,12892,44,29
WN,14771,12892,7,0
WN,14771,12892,2,-14
WN,14771,12892,-4,-11
WN,14771,12892,-2,-11
WN,14771,12892,2,8
WN,14771,13232,1,13
WN,14771,13232,0,-9
WN,14771,13342,78,83
WN,14771,14107,3,-5
WN,14771,14107,-1,-6
WN,14771,14107,-2,2
WN,14771,14107,57,49
WN,14771,14107,-4,-4
WN,14771,14679,-2,5
WN,14771,14679,-7,-11
WN,14771,14679,-7,-10
WN,14771,14679,-1,-4
WN,14771,14679,-4,-2
WN,14771,14679,63,66
WN,14771,14679,-3,-24
WN,14771,14679,3,-1
WN,14771,14679,-2,-3
WN,14771,14908,-4,-9
WN,14771,14908,-4,6
WN,14771,14908,81,77
WN,14771,14908,-3,0
WN,14771,14908,-6,-13
WN,14771,14908,-4,-11
WN,14831,10423,0,9
WN,14831,10423,-5,13
WN,14831,10800,2,2
WN,14831,10800,-1,-3
WN,14831,10800,136,135
WN,14831,10800,-1,-2
WN,14831,10800,-3,-10
WN,14831,10800,-3,-2
WN,14831,10800,-2,-6
WN,14831,10800,3,1
WN,14831,11292,-1,1
WN,14831,11292,-1,-4
WN,14831,11292,4,5
WN,14831,11292,1,2
WN,14831,12889,-3,-8
WN,14831,12889,-3,13
WN,14831,12889,28,17
WN,14831,12889,-5,-3
WN,14831,12889,-2,-3
WN,14831,12889,-4,-13
WN,14831,12889,-2,-8
WN,14831,12889,-6,-7
WN,14831,12892,2,-2
WN,14831,12892,0,-15
WN,14831,12892,0,22
WN,14107,14908,-4,-13
WN,14107,14908,25,13
WN,14107,14908,16,18
WN,14107,14908,0,-4
WN,14107,14908,0,-12
WN,14107,14908,14,8
WN,14107,14908,-2,-8
WN,14107,15016,-2,2
WN,14107,15016,0,9
WN,14107,15016,50,48
WN,14107,15304,10,15
WN,14122,10821,-5,-9
WN,14122,10821,19,10
WN,14122,10821,-2,-16
WN,14122,10821,-3,-15
WN,14122,11292,-3,-13
WN,14122,12191,13,-8
WN,14122,12889,0,-40
WN,14122,12889,1,-18
WN,14122,13204,-1,-5
WN,14122,13232,-2,-6
WN,14122,13232,171,166
WN,14122,13232,99,93
WN,14122,13232,-5,-13
WN,14122,13232,187,181
WN,14122,13232,-3,-4
WN,14122,14107,23,-3
WN,14122,15304,-1,-25
WN,14307,10821,-1,-9
WN,14307,10821,37,27
WN,14307,10821,-4,-16
WN,14307,10821,-2,-21
WN,14307,10821,19,9
WN,14307,10821,16,13
WN,14307,10821,2,-8
WN,14307,10821,-8,-22
WN,14307,11292,0,-14
WN,14307,11697,-1,-21
WN,14307,13204,6,-15
WN,14307,13204,3,-12
WN,14307,13204,-4,-24
WN,14307,13204,1,-10
WN,14307,13204,-4,-19
WN,14307,13232,11,8
WN,14307,13232,-6,-16
WN,14307,13232,17,6
WN,14307,15304,-5,-22
WN,14307,15304,6,-12
WN,14492,10693,-1,-8
WN,14492,10693,3,1
WN,14492,10693,0,-6
WN,14492,10693,1,0
WN,14492,10821,8,7
WN,14492,10821,2,14
WN,14492,10821,0,-9
WN,14492,10821,-1,-9
WN,14492,10821,6,12
WN,14492,10821,-1,-3
WN,14492,10821,-1,-4
WN,14492,11292,2,-3
WN,14492,11292,13,-3
WN,14492,11697,2,2
WN,14492,12191,-2,-7
WN,14492,12191,2,-10
WN,14492,12889,7,-20
WN,14492,13204,-2,-19
WN,14492,13204,-1,-7
WN,14492,13232,-5,-7
WN,14492,13232,1,-1
WN,14492,13232,6,5
WN,14492,13232,9,1
WN,14492,14107,6,-28
WN,14492,15016,-1,-8
WN,14492,15304,25,14
WN,14492,15304,-3,-11
WN,14492,15304,35,20
WN,14570,11292,2,-13
WN,14570,11292,5,-3
WN,14570,12889,2,-1
WN,14570,12889,-5,2
WN,14570,12889,0,-5
WN,14570,12889,1,-4
WN,14570,12889,-5,-13
WN,14570,12889,-7,-3
WN,14570,12889,0,-3
WN,14570,12889,-2,-12
WN,14570,12889,-5,-14
WN,14570,12889,3,-12
WN,14570,12889,0,-4
WN,14570,12892,-2,-14
WN,14570,12892,-5,12
WN,14570,12892,-4,-8
WN,14570,13232,-3,-6
WN,14570,13796,19,8
WN,14570,13796,-1,-9
WN,14570,14057,-3,-9
WN,14570,14057,7,-1
WN,14570,14107,-3,1
WN,14570,14107,85,78
WN,14570,14107,-4,0
WN,14570,14679,15,9
WN,14570,14679,-2,0
WN,14570,14747,9,2
WN,14635,10529,-3,0
WN,14635,10821,81,74
WN,14635,10821,0,6
WN,14635,13232,0,5
WN,14635,13232,-1,1
WN,14635,13232,1,-1
WN,14635,15016,-3,-18
WN,14635,15016,-1,-17
WN,14679,10140,-1,4
WN,14679,10140,-3,-4
WN,14679,10140,26,30
WN,14679,10423,0,3
WN,14679,10423,-1,11
WN,14679,10693,0,13
WN,14679,10821,-1,25
WN,14679,10821,-4,5
WN,14679,11292,0,10
WN,14679,11292,1,7
WN,14679,11292,-1,9
WN,14679,11292,-1,-2
WN,14679,11292,1,-3
WN,14679,12191,-3,-9
WN,14679,12191,0,-7
WN,14679,12191,0,-1
WN,14679,12889,5,0
WN,14679,12889,-1,-7
WN,14679,12889,-5,-9
WN,14679,12889,-1,-14
WN,14679,12889,-1,-9
WN,14679,12889,0,-1
WN,14679,12889,4,3
WN,14679,12889,18,8
WN,14679,12889,-2,-6
WN,14679,12889,1,-2
WN,14679,12889,0,-3
WN,14679,13198,-5,16
WN,14679,13198,-3,14
WN,14679,13232,3,10
WN,14679,13232,7,25
WN,14679,13232,-6,0
WN,14679,13232,3,13
WN,14679,13796,5,-7
WN,14679,13796,3,0
WN,14679,13796,-4,-10
WN,14679,13796,-3,-16
WN,14679,13796,-2,-7
WN,14679,13796,-2,-12
WN,14679,13796,7,10
WN,14679,13796,-3,-4
WN,14679,13796,0,-10
WN,14679,13796,-5,-14
WN,14679,14107,58,69
WN,14679,14107,10,-4
WN,14679,14107,-1,18
WN,14679,14107,-2,-5
WN,14679,14107,0,-5
WN,14679,14107,-1,-2
WN,14679,14107,0,0
WN,14679,14107,-1,-6
WN,14679,14107,-3,-2
WN,14679,14107,-3,-3
WN,14679,14107,-5,6
WN,14679,14570,15,14
WN,14679,14570,-4,-12
WN,14679,14683,2,4
WN,14679,14683,-2,2
WN,14679,14771,0,-10
WN,14679,14771,-3,-13
WN,14679,14771,1,-1
WN,14679,14771,-5,-9
WN,14679,14771,0,-17
WN,14679,14771,-1,-10
WN,14679,14771,-4,-11
WN,14679,14771,-4,-12
WN,14679,14771,4,-12
WN,14679,14831,-3,-5
WN,14679,14831,-5,-11
WN,14679,14831,-5,-10
WN,14679,14831,-4,-11
WN,14679,14831,-2,-9
WN,14679,14831,2,-7
WN,14679,14831,-3,-13
WN,14679,14831,0,-13
WN,14679,14831,0,1
WN,14679,14831,-5,-18
WN,14679,14893,2,-4
WN,14679,14893,-1,-4
WN,14679,14893,-3,0
WN,14679,14893,-1,-3
WN,14679,14893,-3,-8
WN,14679,14893,-1,0
WN,14679,14893,-2,-8
WN,14679,14893,8,8
WN,14679,14893,-2,-7
WN,14679,15016,17,31
WN,14679,15376,-2,-1
WN,14679,15376,-3,1
WN,14679,15376,-2,-10
WN,14683,10693,1,-5
WN,14683,10693,-5,-15
WN,14683,10821,-4,-20
WN,14683,10821,1,-11
WN,14683,10821,1,-21
WN,14683,11259,0,-12
WN,14683,11259,-4,-15
WN,14683,11259,-1,-11
WN,14683,11259,11,3
WN,14683,11259,-5,-14
WN,14683,11259,1,-3
WN,14683,11259,-4,-14
WN,14683,11259,-2,-11
WN,14683,11259,6,-3
WN,14683,11259,-5,-17
WN,14683,11259,-3,-14
WN,14683,11259,-3,-11
WN,14683,11259,-2,-14
WN,14683,11292,-2,-18
WN,14683,11292,-1,-16
WN,14683,11292,1,9
WN,14683,12191,0,2
WN,14683,12191,8,-2
WN,14683,12191,1,-1
WN,14683,12191,-2,-14
WN,14683,12191,-2,-10
WN,14683,12889,-2,-12
WN,14683,12889,0,-26
WN,14683,12889,6,-13
WN,14683,12892,6,0
WN,14683,12892,6,-7
WN,14683,13204,1,-7
WN,14683,13232,-2,-20
WN,14683,13232,-3,-10
WN,14683,14107,0,-16
WN,14683,14107,-1,-20
WN,14683,14107,-3,-1
WN,14683,14679,-2,-21
WN,14683,14679,6,-20
WN,14683,15016,-1,-13
WN,14683,15016,-3,-8
WN,14683,15304,-2,-15
WN,14730,10397,29,23
WN,14730,10397,35,31
WN,14730,10397,-3,-19
WN,14730,10821,10,11
WN,14730,10821,8,1
WN,14730,10821,25,12
WN,14730,10821,-4,-3
WN,14730,11292,3,-25
WN,14730,12889,14,-23
WN,14730,13204,-3,-10
WN,14730,13232,27,22
WN,14730,13232,-4,0
WN,14730,13232,12,23
WN,14730,13232,-2,-9
WN,14730,13232,-2,-3
WN,14730,14107,-4,-35
WN,14730,15016,-3,-14
WN,14730,15016,-5,-11
WN,14730,15304,-4,-11
WN,14747,10140,-3,0
WN,14747,10140,-2,0
WN,14747,10821,-4,-20
WN,14747,11292,78,80
WN,14747,11292,5,4
WN,14747,11292,0,-18
WN,14747,11292,0,-8
WN,14747,12889,-4,-11
WN,14747,12889,-1,-2
WN,14747,12889,24,9
WN,14747,12889,4,3
WN,14747,13232,9,-13
WN,14747,13232,10,13
WN,14747,13232,-1,-18
WN,14747,13342,-4,-25
WN,14747,13796,-3,-14
WN,14747,13796,6,3
WN,14747,13796,10,0
WN,14747,13796,14,4
WN,14747,13796,5,5
WN,14747,13796,-1,-17
WN,14747,14107,-4,0
WN,14747,14107,-4,-1
WN,14747,14107,-4,2
WN,14747,14107,-3,3
WN,14747,14570,-3,-14
WN,14747,14831,24,17
WN,14747,14831,-2,-3
WN,14747,14831,-1,-3
WN,14747,14869,-2,-9
WN,14747,14869,-3,-10
WN,14747,14893,-2,-10
WN,14747,14893,-3,-3
WN,14747,14893,-3,-4
WN,14747,14893,35,21
WN,14747,15016,-1,-10
WN,14771,10397,-1,15
WN,14771,11292,-2,1
WN,14771,11292,-1,-8
WN,14771,11292,-4,-15
WN,14771,11292,-6,-11
WN,14771,12889,17,10
WN,14771,12889,38,25
WN,14771,12889,-5,-20
WN,14771,12889,0,-8
WN,14771,12889,-2,-5
WN,14771,12889,-2,-14
WN,14771,12889,0,-2
WN,14771,12892,7,2
WN,14771,12892,-2,-20
WN,14771,12892,-3,-9
WN,14771,12892,-1,35
WN,14771,12892,-3,-25
WN,14771,12892,-3,-7
WN,14771,12892,-2,-12
WN,14771,12892,-2,-18
WN,14771,12892,-4,-18
WN,14771,12892,-4,-17
WN,14771,12892,14,24
WN,14771,13232,-2,-4
WN,14771,13232,0,-12
WN,14771,13342,3,-11
WN,14771,14107,49,49
WN,14771,14107,-2,-13
WN,14771,14107,0,-11
WN,14771,14107,-1,-15
WN,14771,14107,-2,-6
WN,14771,14679,-4,-20
WN,14771,14679,-2,-9
WN,14771,14679,-6,-3
WN,14771,14679,-3,-8
WN,14771,14679,0,-7
WN,14771,14679,-1,-12
WN,14771,14679,-4,-23
WN,14771,14679,-4,-15
WN,14771,14679,-5,-8
WN,14771,14908,-2,-13
WN,14771,14908,-1,-8
WN,14771,14908,-3,-12
WN,14771,14908,-1,9
WN,14771,14908,-2,-9
WN,14831,10423,-4,-12
WN,14831,10423,-2,-1
WN,14831,10800,-1,-9
WN,14831,10800,-3,-9
WN,14831,10800,-4,-9
WN,14831,10800,-2,-5
WN,14831,10800,0,-1
WN,14831,10800,5,2
WN,14831,10800,-2,-9
WN,14831,10800,11,4
WN,14831,11292,-1,-6
WN,14831,11292,11,3
WN,14831,11292,0,-7
WN,14831,11292,-3,-6
WN,14831,12889,4,2
WN,14831,12889,0,-8
WN,14831,12889,-3,-9
WN,14831,12889,-1,-8
WN,14831,12889,-2,-9
WN,14831,12889,-2,-10
WN,14831,12889,-4,-13
WN,14831,12889,-5,3
WN,14831,12892,0,-13
WN,14831,12892,20,4
WN,14831,12892,0,-10
WN,14831,12892,-5,-10
WN,14831,12892,0,-9
WN,14831,12892,-3,-4
WN,14831,12892,-1,-1
WN,14831,12892,1,1
WN,14831,12892,9,2
WN,14831,12892,1,4
WN,14831,13232,9,2
WN,14831,13891,-1,-8
WN,14831,13891,-3,-14
WN,14831,13891,-2,-1
WN,14831,13891,1,-5
WN,14831,13891,0,-7
WN,14831,14057,-4,-16
WN,14831,14057,-1,-15
WN,14831,14057,2,-2
WN,14831,14057,-5,-19
WN,14831,14107,0,7
WN,14831,14107,-4,-7
WN,14831,14107,-1,-14
WN,14831,14107,82,81
WN,14831,14107,-5,-6
WN,14831,14679,-4,-1
WN,14831,14679,0,-12
WN,14831,14679,13,4
WN,14831,14679,0,2
WN,14831,14679,-3,-4
WN,14831,14679,-6,-10
WN,14831,14679,-3,-8
WN,14831,14679,0,-6
WN,14831,14679,-2,-7
WN,14831,14679,-4,-13
WN,14831,14747,0,-6
WN,14831,14747,-7,-22
WN,14831,14747,9,3
WN,14831,14908,2,-6
WN,14831,14908,3,-3
WN,14831,14908,-4,-9
WN,14831,14908,-5,-11
WN,14831,14908,-3,-9
WN,14831,14908,-3,-8
WN,14831,14908,-2,-10
WN,14831,14908,7,0
WN,14831,14908,-3,-6
WN,14843,13204,-5,-6
WN,14843,13204,26,30
WN,14843,13204,7,12
WN,14843,15304,3,3
WN,14869,10821,0,-5
WN,14869,11292,2,-5
WN,14869,11292,18,19
WN,14869,11292,1,-1
WN,14869,11292,-3,2
WN,14869,11292,-6,-5
WN,14869,11292,7,9
WN,14869,12889,1,-3
WN,14869,12889,1,-5
WN,14869,12889,0,-11
WN,14869,12889,-4,-3
WN,14869,12889,-3,-12
WN,14869,12889,-1,-4
WN,14869,12892,-5,-1
WN,14869,12892,-3,-18
